,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,123991000.0,,66152000.0,2067000.0,110670000.0,,57839000.0,128310000.0,,,,,,,
2025-03-31,40900000.0,40900000.0,12590000.0,37303000.0,38254000.0,45910000.0,24625000.0,24625000.0,0.73,0.73,353500000.0,,69200000.0,,,,198772000.0,,,17572000.0,23818000.0,-50940000.0,1162000.0,-16410000.0,-6640000.0,0.0
2025-06-30,38904000.0,38904000.0,,-17362000.0,11116000.0,19491000.0,10320000.0,10320000.0,,,353385000.0,121533000.0,70139000.0,21510000.0,1963000.0,111701000.0,208862000.0,100023000.0,156492000.0,30073000.0,12904000.0,-21043000.0,29788000.0,-285000.0,-7180000.0,
2025-09-30,39398000.0,39398000.0,13890000.0,48429000.0,23010000.0,29761000.0,19718000.0,19718000.0,,,345164000.0,119863000.0,44928000.0,6524000.0,1912000.0,109984000.0,228584000.0,113339000.0,176210000.0,19709000.0,947000.0,-22556000.0,19543000.0,-166000.0,-51000.0,
2025-12-31,38866000.0,38866000.0,14880000.0,-20265000.0,21979000.0,27253000.0,18840000.0,18840000.0,,,370073000.0,122944000.0,77268000.0,62451000.0,1860000.0,114348000.0,248265000.0,60493000.0,195051000.0,19548000.0,-13772000.0,-1423000.0,-9402000.0,-28950000.0,446000.0,
2026-03-31,37759000.0,37759000.0,13974000.0,14930000.0,15976000.0,23291000.0,10985000.0,10985000.0,0.33,0.33,414320000.0,129939000.0,110530000.0,38524000.0,1808000.0,120196000.0,259250000.0,91415000.0,206036000.0,17434000.0,-43640000.0,30133000.0,-29825000.0,-47259000.0,-2495000.0,33804000.0
