,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,3125802000.0,2041499000.0,,,,,,,,,,
2025-03-31,,,,,,,,,-0.267429,-0.267429,,,,,3578294000.0,,,,,,,,,,,
2025-06-30,1082400000.0,1082400000.0,828403000.0,142850000.0,142850000.0,353023000.0,78442000.0,78442000.0,1.670993,1.670993,7633931000.0,6295734000.0,5693782000.0,2307628000.0,4170156000.0,,10839000.0,1940149000.0,3988106000.0,-752909000.0,-21128000.0,394212000.0,-774037000.0,-21128000.0,-75773000.0,250000000.0
2025-09-30,1324700000.0,1324700000.0,1037720000.0,297452000.0,297452000.0,542511000.0,181465000.0,181465000.0,3.865616,3.865616,7673623000.0,6369117000.0,5561401000.0,2293322000.0,,,37690000.0,2112222000.0,4075795000.0,171134000.0,-22213000.0,-121957000.0,148919000.0,-22215000.0,-80775000.0,0.0
2025-12-31,1017680000.0,1017680000.0,753696000.0,128776000.0,88486000.0,299825000.0,38456000.0,-62680000.0,,,7143274000.0,5801502000.0,4992418010.0,2012387000.0,3621978000.0,2551791000.0,155481000.0,2150855990.0,3789115000.0,660046000.0,-24169000.0,-517956000.0,635821000.0,-24225000.0,-100778000.0,50000000.0
2026-03-31,928900000.0,928900000.0,666200000.0,86270000.0,35454000.0,221354000.0,1489000.0,1489000.0,0.031719,0.031719,7331103000.0,5995834000.0,5154291000.0,2314932000.0,,,51215000.0,2176812000.0,3680902000.0,139050000.0,-21239000.0,-222274000.0,117810000.0,-21240000.0,-188780000.0,0.0
2026-06-30,1189300000.0,1189300000.0,891915000.0,159463000.0,159463000.0,385357000.0,82965000.0,82965000.0,1.767343,1.767343,8658401000.0,7289466000.0,6538706000.0,3637953000.0,4463300000.0,3498638000.0,16562000.0,2119695000.0,3651513000.0,-845151000.0,-21856000.0,832259000.0,-866923000.0,-21772000.0,-212282000.0,375000000.0
