,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,,,,,,,,,0.637074,0.637074,,,,,,,,,,,,,,,,
2025-06-30,113436000.0,113436000.0,47946000.0,47946000.0,47946000.0,51032000.0,10067000.0,10067000.0,0.64,0.64,338307000.0,244412000.0,166333000.0,128039000.0,25160000.0,64997000.0,167887000.0,116373000.0,54276000.0,6151000.0,-13770000.0,75083000.0,-1035000.0,-7186000.0,-221000.0,94000.0
2025-09-30,113064000.0,113064000.0,45358000.0,15442000.0,17487000.0,21596000.0,13104000.0,13104000.0,,,349291000.0,251191000.0,163891000.0,127040000.0,24303000.0,65602000.0,181448000.0,124151000.0,67380000.0,9937000.0,-7388000.0,-2404000.0,2156000.0,-7781000.0,-326000.0,69000.0
2025-12-31,123254000.0,123254000.0,47193000.0,12417000.0,14414000.0,18236000.0,16651000.0,16651000.0,,,354918000.0,245451000.0,149765000.0,113762000.0,23988000.0,60252000.0,200602000.0,131689000.0,81071000.0,37156000.0,-13441000.0,-31962000.0,23939000.0,-13217000.0,-30250000.0,2000.0
2026-03-31,126875000.0,126875000.0,55330000.0,21471000.0,23736000.0,27329000.0,17788000.0,17788000.0,0.98,0.98,372897000.0,255659000.0,147187000.0,110041000.0,25619000.0,50183000.0,220184000.0,145618000.0,101819000.0,-911000.0,-7891000.0,-1906000.0,-8865000.0,-7954000.0,-26000.0,0.0
2026-06-30,129827000.0,129827000.0,52445000.0,17874000.0,20662000.0,24741000.0,20155000.0,20155000.0,,,399357000.0,267380000.0,178546000.0,121933000.0,30148000.0,56863000.0,215871000.0,145447000.0,106503000.0,19672000.0,-11860000.0,-2401000.0,7813000.0,-11859000.0,-26000.0,15000000.0
