,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,958982000.0,,,,2856770000.0,,,,,
2025-03-31,,,,,,,,,0.19,0.19,,,,,,,,,,,,,,
2025-06-30,1981452000.0,1981452000.0,430141000.0,76762000.0,123744000.0,271719000.0,43916000.0,43916000.0,0.4,0.4,7258255000.0,3868117000.0,4179123000.0,2636479000.0,938162000.0,1212426000.0,3034745000.0,1231638000.0,2812762000.0,312434000.0,-142693000.0,-111513000.0,169193000.0,-143241000.0
2025-09-30,1895836000.0,1895836000.0,401347000.0,64075000.0,79768000.0,222442000.0,36770000.0,36770000.0,0.33,0.33,7240692000.0,3856621000.0,4120789000.0,2625185000.0,,1080131000.0,3074340000.0,1231436000.0,,80448000.0,-183159000.0,-30923000.0,-54894000.0,-135342000.0
2025-12-31,1987684000.0,1987684000.0,424739000.0,107907000.0,46851000.0,196624000.0,-18647000.0,-18647000.0,,,7325358000.0,3900731000.0,4197123000.0,2711983000.0,903612000.0,1402318000.0,3081163000.0,1188748000.0,2830912000.0,373273000.0,-48872000.0,-10883000.0,244521000.0,-128752000.0
2026-03-31,1938652000.0,1938652000.0,404823000.0,70746000.0,71062000.0,220163000.0,32771000.0,32771000.0,0.29,0.29,7496270000.0,4090142000.0,4295000000.0,3334896000.0,,1278856000.0,3153217000.0,755246000.0,,89576000.0,-192936000.0,-31660000.0,-56589000.0,-146165000.0
2026-06-30,2033478000.0,2033478000.0,447543000.0,98231000.0,120008000.0,270931000.0,64726000.0,64726000.0,0.58,0.58,7630569000.0,4214883000.0,4371082000.0,3327926000.0,1010478000.0,1443051000.0,3207979000.0,886957000.0,2903964000.0,252962000.0,-92264000.0,-17072000.0,110262000.0,-142700000.0
