,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,38619547.0,38619547.0,17127116.0,3100537.0,3071831.0,4873933.0,2314667.0,2314667.0,0.13,0.13,196443065.0,138434082.0,55201418.0,40183155.0,17995623.0,60455541.0,141352008.0,98250927.0,-49598692.0,2053024.0,-1025766.0,-882094.0,877115.0,-1175909.0
2025-06-30,34987141.0,34987141.0,14142738.0,-3648154.0,-2115586.0,-35470.0,-1937158.0,-1937158.0,,,194676688.0,137810372.0,55780503.0,41319217.0,17602183.0,50596623.0,139068446.0,96491155.0,-54174323.0,-8348064.0,-473498.0,-774633.0,-8930565.0,-582501.0
2025-09-30,29102094.0,29102094.0,10229947.0,-229140.0,388973.0,2288811.0,-1343655.0,-1343655.0,,,187198432.0,131801420.0,49526582.0,36221859.0,16242120.0,40768965.0,137948988.0,95579561.0,-55537978.0,-6097133.0,-1099838.0,-1139030.0,-7222561.0,-1125428.0
2025-12-31,40565521.0,40565521.0,16894524.0,8829780.0,3464754.0,5421112.0,401364.0,401364.0,,,192338669.0,138374114.0,53789482.0,41068913.0,16628278.0,46628561.0,138896546.0,97305201.0,-55325494.0,7452775.0,-1127919.0,-766861.0,6282705.0,-1170070.0
2026-03-31,34115056.0,34115056.0,14562207.0,2806532.0,3131638.0,5068774.0,1797050.0,1797050.0,0.1,0.1,191226264.0,135333297.0,50057001.0,37439058.0,15898480.0,45365394.0,141538945.0,97894239.0,-53528445.0,3970161.0,-4035543.0,-921691.0,3262875.0,-707286.0
