,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2025-06-30,109740000.0,109740000.0,35997000.0,-9989000.0,-8751000.0,-8751000.0,-15203000.0,-15203000.0,-0.29,-0.29,616303000.0,327685000.0,270474000.0,172782000.0,68693000.0,7163000.0,34389000.0,345829000.0,154903000.0,-36133000.0
