,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,98195000.0,98195000.0,51080000.0,3651000.0,3562000.0,11062000.0,964000.0,964000.0,,0.18,335441000.0,67979000.0,179482000.0,105403000.0,67786000.0,2249000.0,155249000.0,-37424000.0,87591000.0,4162000.0,-2100000.0,-2182000.0,2016000.0,-2146000.0,0.0,3577000.0
2025-06-30,88366000.0,88366000.0,45232000.0,1545000.0,1441000.0,9039000.0,-314000.0,-314000.0,,-0.06,329371000.0,60804000.0,195583000.0,125382000.0,67564000.0,3022000.0,133043000.0,-64578000.0,65385000.0,2261000.0,-3064000.0,1576000.0,-807000.0,-3068000.0,0.0,31302000.0
2025-09-30,90666000.0,90666000.0,46695000.0,2705000.0,2616000.0,12209000.0,-1145000.0,-1145000.0,,-0.21,362828000.0,67376000.0,230159000.0,154390000.0,64416000.0,7490000.0,131898000.0,-87014000.0,64240000.0,10808000.0,-23534000.0,17194000.0,7843000.0,-2965000.0,-1900000.0,24644000.0
2025-12-31,86349000.0,86349000.0,43207000.0,2287000.0,-259000.0,7903000.0,-1913000.0,-1913000.0,,,358948000.0,54083000.0,228034000.0,154055000.0,62837000.0,3697000.0,129985000.0,-99972000.0,62327000.0,11854000.0,-11123000.0,-4524000.0,8530000.0,-3324000.0,-2394000.0,5477000.0
2026-03-31,89399000.0,89399000.0,45058000.0,1634000.0,1588000.0,9794000.0,-863000.0,-863000.0,-0.16,-0.16,363592000.0,62403000.0,233512000.0,161087000.0,59482000.0,2875000.0,129122000.0,-98684000.0,61464000.0,3094000.0,-2759000.0,-9339000.0,248000.0,-2846000.0,0.0,0.0
