,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,19379300000.0,13734600000.0,,,,9400500000.0,,,,,
2025-03-31,9953600000.0,9953600000.0,2457700000.0,1098700000.0,1358800000.0,1908100000.0,554000000.0,554000000.0,1.997206,1.997206,64354600000.0,20811600000.0,45813600000.0,13637800000.0,,,5763400000.0,10808300000.0,7173800000.0,,2131900000.0,-1689600000.0,-3100000.0,1051100000.0,-1080800000.0
2025-06-30,7544600000.0,7544600000.0,1768200000.0,245900000.0,497400000.0,1004000000.0,-91000000.0,-91000000.0,-0.331244,-0.331244,62909200000.0,18436700000.0,45126400000.0,13771200000.0,,,4731300000.0,10137500000.0,4665500000.0,9425100000.0,369900000.0,147200000.0,-1337900000.0,-1162600000.0,-1532500000.0
2025-09-30,8331900000.0,8331900000.0,2059100000.0,514100000.0,661600000.0,1156100000.0,126200000.0,126200000.0,0.4,0.4,66779500000.0,20623600000.0,45154300000.0,12487800000.0,,,4979600000.0,13483500000.0,8135800000.0,9584800000.0,888100000.0,-4222100000.0,3883000000.0,-653100000.0,-1541200000.0
2026-03-31,9745600000.0,9745600000.0,2510200000.0,680300000.0,813600000.0,1255200000.0,95500000.0,95500000.0,0.29,0.29,72185300000.0,24142600000.0,49842500000.0,15817500000.0,,,4980400000.0,13162100000.0,8325100000.0,8922000000.0,902400000.0,-1300100000.0,1044600000.0,-235400000.0,-1137800000.0
2026-06-30,9386500000.0,9386500000.0,1879600000.0,261500000.0,673600000.0,1174700000.0,127600000.0,127600000.0,0.39,0.39,68168500000.0,19834100000.0,46349000000.0,13542000000.0,,,4036300000.0,12673900000.0,6292100000.0,8486300000.0,810800000.0,534800000.0,-2296600000.0,-387100000.0,-1197900000.0
