,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-31,,,,,,,,,0.27,0.27,,,,,,,,,,,,,,,,
2025-06-30,47774000.0,47774000.0,24389000.0,3182000.0,3672000.0,5280000.0,2472000.0,2472000.0,,,291895000.0,210633000.0,107201000.0,69120000.0,5806000.0,96559000.0,184694000.0,141513000.0,165287000.0,-3719000.0,-11290000.0,-24023000.0,-4747000.0,-1028000.0,-414000.0,
2025-09-30,49370000.0,49370000.0,24076000.0,5321000.0,5755000.0,7316000.0,3940000.0,3940000.0,,,297008000.0,216691000.0,108404000.0,69822000.0,5168000.0,108661000.0,188604000.0,146869000.0,169196000.0,11384000.0,1458000.0,-746000.0,10842000.0,-542000.0,-414000.0,
2025-12-31,46330000.0,46330000.0,21168000.0,8391000.0,8630000.0,10213000.0,5359000.0,5359000.0,,,292980000.0,214513000.0,97595000.0,66249000.0,4669000.0,140541000.0,195385000.0,148264000.0,174542000.0,34416000.0,-1379000.0,-1198000.0,33037000.0,-1379000.0,-414000.0,
2026-03-31,37273000.0,37273000.0,21468000.0,2467000.0,2973000.0,4530000.0,2013000.0,2013000.0,0.16,0.16,289166000.0,212025000.0,91751000.0,61146000.0,4177000.0,137190000.0,197415000.0,150879000.0,176572000.0,-3455000.0,740000.0,-723000.0,-3716000.0,-261000.0,-414000.0,
2026-06-30,33361000.0,33361000.0,19438000.0,1894000.0,2477000.0,3978000.0,1652000.0,1652000.0,,,283153000.0,206908000.0,106961000.0,77498000.0,3740000.0,143471000.0,176192000.0,129410000.0,155349000.0,10742000.0,-3823000.0,-709000.0,10365000.0,-377000.0,-414000.0,
