,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,143236861.0,56285419.0,76807782.0,39935114.0,37727346.0,32534118.0,4568162.0,66429079.0,16350305.0,-56295701.0
2025-06-30,145562278.0,40474357.0,89318628.0,50421047.0,40687453.0,33197943.0,6467666.0,56243650.0,-9946690.0,-69954693.0
2025-12-31,141330770.0,36746437.0,92096252.0,53792243.0,41942347.0,31046299.0,9974336.0,49234518.0,-17045806.0,-88458378.0
