,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,234300000.0,234300000.0,53200000.0,18400000.0,4500000.0,17600000.0,-6100000.0,-6100000.0,-0.05,-0.05,1322800000.0,680000000.0,766800000.0,253000000.0,231700000.0,86500000.0,145200000.0,546200000.0,427000000.0,-834800000.0,10800000.0,-5700000.0,-7500000.0,-3400000.0,-14200000.0,-3900000.0,2700000.0
2025-06-30,218900000.0,218900000.0,54100000.0,20700000.0,-5300000.0,7900000.0,-25300000.0,-25300000.0,-0.21,-0.21,1250300000.0,634200000.0,743700000.0,237500000.0,233200000.0,94000000.0,139200000.0,497100000.0,396700000.0,-883900000.0,13500000.0,-11300000.0,-7600000.0,1400000.0,-12100000.0,-2600000.0,
2025-09-30,199700000.0,199700000.0,49000000.0,21700000.0,-11100000.0,2500000.0,-19900000.0,-19900000.0,-0.16,-0.16,1200900000.0,599200000.0,714900000.0,205900000.0,233700000.0,96800000.0,136900000.0,476200000.0,393300000.0,-904800000.0,15800000.0,-20600000.0,-7400000.0,3900000.0,-11900000.0,,
2025-12-31,197300000.0,197300000.0,41800000.0,11500000.0,5900000.0,20400000.0,-27900000.0,-27900000.0,,,1167400000.0,587400000.0,700400000.0,214900000.0,255500000.0,83300000.0,148900000.0,457200000.0,372500000.0,-923800000.0,39100000.0,-34600000.0,-10400000.0,23700000.0,-15400000.0,,
2026-03-31,184500000.0,184500000.0,42000000.0,13300000.0,15000000.0,27200000.0,5900000.0,5900000.0,0.05,0.05,1175600000.0,592000000.0,701600000.0,203900000.0,231700000.0,84400000.0,147300000.0,463900000.0,388100000.0,-917100000.0,13500000.0,-7100000.0,-8400000.0,6200000.0,-7300000.0,-2500000.0,0.0
