,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,41077000.0,29078000.0,30236000.0,19855000.0,18945000.0,13870000.0,5075000.0,10841000.0,9223000.0,-18238000.0
2025-12-31,53038550.0,23356792.0,45804776.0,21621753.0,13470028.0,11403705.0,2066323.0,7233774.0,1735039.0,-27299260.0
