,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,31368000.0,1327000.0,18041000.0,8243000.0,16477000.0,15756000.0,721000.0,13327000.0,-6916000.0,-25725000.0
2025-06-30,30881000.0,2589000.0,18413000.0,4540000.0,17140000.0,15283000.0,1857000.0,12468000.0,-1951000.0,-26584000.0
2025-12-31,29228000.0,1238000.0,21529000.0,7815000.0,17140000.0,15923000.0,1217000.0,7699000.0,-6577000.0,-16278000.0
