,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,,78407000.0,,,,1320218000.0,,,,,-77190000.0
2025-03-31,999000000.0,999000000.0,613000000.0,61000000.0,61000000.0,61000000.0,35000000.0,35000000.0,0.51,0.51,3655000000.0,1528000000.0,2181000000.0,533000000.0,936000000.0,,107000000.0,1474000000.0,995000000.0,,-34000000.0,-32000000.0,-35000000.0,-34000000.0,
2025-06-30,1001000000.0,1001000000.0,629000000.0,79000000.0,79000000.0,79000000.0,47000000.0,47000000.0,,,3612000000.0,1750000000.0,2235000000.0,1133000000.0,1202000000.0,195000000.0,106000000.0,1361000000.0,617000000.0,1309000000.0,177000000.0,-40000000.0,-135000000.0,105000000.0,
2025-09-30,989000000.0,989000000.0,605000000.0,95000000.0,95000000.0,95000000.0,59000000.0,59000000.0,0.85,0.85,3547000000.0,1493000000.0,2107000000.0,502000000.0,876000000.0,,82000000.0,1424000000.0,991000000.0,,110000000.0,-44000000.0,-91000000.0,182000000.0,
2025-12-31,1280838000.0,1280838000.0,779380000.0,190795000.0,160968000.0,160968000.0,108480000.0,108480000.0,,,3721169000.0,1863044000.0,2163493000.0,1142763000.0,1182029000.0,,343126000.0,1537433000.0,720281000.0,1479429000.0,438826000.0,-77038000.0,-99614000.0,246220000.0,
2026-03-31,905000000.0,905000000.0,565000000.0,35000000.0,35000000.0,35000000.0,17000000.0,17000000.0,0.24,0.24,3650000000.0,1566000000.0,2057000000.0,473000000.0,869000000.0,,314000000.0,1572757000.0,1093000000.0,,61000000.0,-28000000.0,-64000000.0,61000000.0,
