,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,1.21,1.21,,,,,,,,,,,,,,,
2025-03-31,86480000.0,86480000.0,37621000.0,-2432000.0,-2326000.0,2254000.0,-2617000.0,-2617000.0,-0.33,-0.33,472167000.0,234630000.0,211726000.0,144164000.0,96910000.0,88183000.0,8727000.0,201609000.0,90466000.0,146009000.0,20521000.0,-2572000.0,-16862000.0,17853000.0,-2668000.0
2025-06-30,104527000.0,104527000.0,45588000.0,3071000.0,2919000.0,7696000.0,413000.0,413000.0,,,477526000.0,238431000.0,217817000.0,149501000.0,98046000.0,65576000.0,7911000.0,201256000.0,88930000.0,146422000.0,5639000.0,-3814000.0,-2749000.0,1524000.0,-4115000.0
2025-09-30,105984000.0,105984000.0,46088000.0,5262000.0,5506000.0,10186000.0,2085000.0,2085000.0,0.26,0.26,483721000.0,241161000.0,221075000.0,152695000.0,102436000.0,93073000.0,9363000.0,203080000.0,88466000.0,148507000.0,5126000.0,-7857000.0,4180000.0,-2866000.0,-7992000.0
2025-12-31,155212000.0,155212000.0,68452000.0,21879000.0,22036000.0,26827000.0,9112000.0,9112000.0,1.15,1.15,529818000.0,282935000.0,260861000.0,192093000.0,101106000.0,92632000.0,8474000.0,206398000.0,90842000.0,151476000.0,-2142000.0,-11812000.0,13106000.0,-14142000.0,-12000000.0
2026-03-31,86217000.0,86217000.0,39254000.0,-3084000.0,-2916000.0,1954000.0,-3263000.0,-3263000.0,-0.41,-0.41,482609000.0,237117000.0,218185000.0,150507000.0,97583000.0,87472000.0,10111000.0,202334000.0,86610000.0,148047000.0,29321000.0,-3958000.0,-23817000.0,25861000.0,-3460000.0
