,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,150082000.0,,,,,,,,,,,
2025-03-31,,,,,,,,,-0.177872,-0.18,,,,,,,,,,,,,,,,,
2025-06-30,171235000.0,171235000.0,8594000.0,-28599000.0,-37424000.0,-37424000.0,-43478000.0,-43478000.0,-0.24,-0.24,1808259000.0,604446000.0,962472000.0,383185000.0,106862000.0,,267825000.0,845787000.0,221261000.0,-747424000.0,26556000.0,-21943000.0,-14696000.0,2696000.0,-23860000.0,-11562000.0,-448000.0
2025-09-30,163887000.0,163887000.0,-62000.0,-44610000.0,-40677000.0,-40677000.0,-43087000.0,-43087000.0,,,1772700000.0,793115000.0,972564000.0,374467000.0,96873000.0,,174038000.0,800136000.0,418648000.0,-790511000.0,-67557000.0,-7241000.0,-12134000.0,-88961000.0,-21404000.0,-10278000.0,448000.0
2025-12-31,253273000.0,253273000.0,78463000.0,37208000.0,33221000.0,33221000.0,14624000.0,14624000.0,,,1713945000.0,762945000.0,900241000.0,368074000.0,447689000.0,23721000.0,401786000.0,813704000.0,394871000.0,-775887000.0,63630000.0,222382000.0,-46229000.0,48110000.0,-15520000.0,-43802000.0,0.0
2026-03-31,156644000.0,156644000.0,-1569000.0,-46423000.0,-119597000.0,-119597000.0,-121936000.0,-121936000.0,-0.686722,-0.69,1639812000.0,711278000.0,940192000.0,423374000.0,387462000.0,,387912000.0,699620000.0,287904000.0,-897823000.0,-3916000.0,-12434000.0,-19090000.0,-14704000.0,-10788000.0,-19087000.0,0.0
2026-06-30,143479000.0,143479000.0,-1579000.0,-89322000.0,-45146000.0,-45146000.0,-46649000.0,-46649000.0,,,1573975000.0,728888000.0,908397000.0,312460000.0,475866000.0,65966000.0,348356000.0,665578000.0,416428000.0,-944472000.0,-107186000.0,19516000.0,52864000.0,-118200000.0,-11014000.0,-57186000.0,112931000.0
