,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,,,,,,,,,0.88,0.88,,,,,,,,,,,,,,,,,
2025-06-30,390744000.0,390744000.0,109631000.0,19578000.0,23605000.0,46693000.0,6611000.0,6611000.0,0.44,0.44,1637081000.0,754381000.0,1289139000.0,556054000.0,641371000.0,491768000.0,149603000.0,347904000.0,198327000.0,97116000.0,11188000.0,-10508000.0,-10095000.0,594000.0,-10594000.0,-358422000.0,385386000.0
2025-09-30,383151000.0,383151000.0,105054000.0,18402000.0,18733000.0,40495000.0,-646000.0,-646000.0,-0.04,-0.04,1660754000.0,787948000.0,1307668000.0,594830000.0,641585000.0,444612000.0,196973000.0,352417000.0,193118000.0,96159000.0,66446000.0,-4713000.0,-12794000.0,55711000.0,-10735000.0,-15383000.0,15000000.0
2025-12-31,386591000.0,386591000.0,109374000.0,15997000.0,12074000.0,34843000.0,-33623000.0,-33623000.0,,,1547003000.0,707712000.0,1218854000.0,526920000.0,620792000.0,439665000.0,181127000.0,326676000.0,180792000.0,100616000.0,36574000.0,-14010000.0,-37637000.0,21339000.0,-15235000.0,-34660000.0,13761000.0
2026-03-31,417044000.0,417044000.0,120177000.0,29611000.0,32874000.0,54412000.0,16215000.0,16215000.0,1.05,1.05,1629381000.0,783793000.0,1182372000.0,490408000.0,530991000.0,355937000.0,175054000.0,445164000.0,293385000.0,117011000.0,8030000.0,-6011000.0,-9310000.0,-1626000.0,-9656000.0,-95230000.0,5235000.0
2026-06-30,440233000.0,440233000.0,124782000.0,32635000.0,43748000.0,65420000.0,15622000.0,15622000.0,0.95,0.95,1610668000.0,784123000.0,1176814000.0,504735000.0,530406000.0,378432000.0,151974000.0,433153000.0,279388000.0,109608000.0,26756000.0,-7165000.0,-43522000.0,17341000.0,-9415000.0,-870000.0,0.0
