,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,
2025-06-30,396208000.0,396208000.0,166723000.0,704000.0,243000.0,15702000.0,-424000.0,-424000.0,-0.01,-0.01,1340754000.0,718871000.0,795251000.0,596319000.0,191570000.0,,85126000.0,545217000.0,122552000.0,29649000.0,-2176000.0,-5328000.0,-42133000.0,-6181000.0,-4005000.0
2025-09-30,428509000.0,428509000.0,168776000.0,11557000.0,11776000.0,27590000.0,7588000.0,7588000.0,0.24,0.24,1325067000.0,719642000.0,775020000.0,580428000.0,15071000.0,,70127000.0,549801000.0,139214000.0,34259000.0,-12575000.0,-1521000.0,-933000.0,-16054000.0,-3479000.0
2025-12-31,504770000.0,504770000.0,192136000.0,31104000.0,26181000.0,42785000.0,18366000.0,18366000.0,,,1444941000.0,837977000.0,899494000.0,688405000.0,204850000.0,,198902000.0,545318000.0,149572000.0,29754000.0,151428000.0,18349000.0,-41013000.0,148167000.0,-3261000.0
2026-03-31,410901000.0,410901000.0,174658000.0,11499000.0,12291000.0,28137000.0,7766000.0,7766000.0,0.26,0.26,1323457000.0,726714000.0,798204000.0,583378000.0,2000.0,,106570000.0,525181000.0,143336000.0,34242000.0,-59997000.0,7835000.0,-40184000.0,-65650000.0,-5653000.0
2026-06-30,370552000.0,370552000.0,168624000.0,6755000.0,7261000.0,22866000.0,3477000.0,3477000.0,0.12,0.12,1309853000.0,709436000.0,824761000.0,605781000.0,22713000.0,1227000.0,21486000.0,485045000.0,103655000.0,8406000.0,-49592000.0,-2342000.0,-33097000.0,-52943000.0,-3351000.0
