,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,176971000.0,176971000.0,159028000.0,60409000.0,55597000.0,64122000.0,34692000.0,34692000.0,0.22,0.22,1070341000.0,134323000.0,969856000.0,547954000.0,444633000.0,360392000.0,55265000.0,100485000.0,-413631000.0,27893000.0,82104000.0,-3033000.0,-49053000.0,80961000.0,-1143000.0,-20000000.0,0.0
2025-03-31,178753000.0,178753000.0,154235000.0,56255000.0,52791000.0,66163000.0,29630000.0,29630000.0,0.19,0.19,1865227000.0,224719000.0,1759193000.0,943650000.0,,,133845000.0,106034000.0,-718931000.0,57523000.0,38237000.0,-668656000.0,709511000.0,37243000.0,-994000.0,0.0,720000000.0
2025-06-30,185629000.0,185629000.0,160948000.0,65824000.0,46961000.0,60927000.0,22615000.0,22615000.0,,,1711633000.0,132907000.0,1621791000.0,983001000.0,1032174000.0,961011000.0,40515000.0,89842000.0,-850094000.0,80138000.0,72160000.0,-18074000.0,-145932000.0,69403000.0,-2757000.0,-130000000.0,0.0
2025-12-31,192908000.0,192908000.0,166008000.0,72296000.0,71113000.0,84232000.0,37353000.0,37353000.0,0.24,0.24,1675784000.0,123724000.0,1510905000.0,842462000.0,942965000.0,868340000.0,41569000.0,164879000.0,-718738000.0,146141000.0,88567000.0,-3132000.0,-71803000.0,88000000.0,-567000.0,-70000000.0,5000000.0
2026-03-31,183168000.0,183168000.0,158763000.0,63958000.0,59634000.0,72877000.0,34191000.0,34191000.0,0.22,0.22,1670423000.0,115310000.0,1455930000.0,635069000.0,,,32592000.0,214493000.0,-519759000.0,180332000.0,41721000.0,-1005000.0,-49934000.0,40716000.0,-1005000.0,-226000000.0,195000000.0
