,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,254490000.0,254490000.0,93173000.0,-2340000.0,-66902000.0,4583000.0,-55985000.0,-55985000.0,,,922733000.0,253303000.0,380161000.0,188791000.0,124700000.0,59756000.0,8131000.0,542572000.0,64512000.0,460538000.0,38363000.0,-2542000.0,-33238000.0,35512000.0,-2851000.0
2025-03-31,251500000.0,251500000.0,100200000.0,3600000.0,3200000.0,10800000.0,1300000.0,1300000.0,0.02,0.02,913000000.0,252300000.0,373100000.0,211100000.0,,,6000000.0,539900000.0,41200000.0,461900000.0,700000.0,-2200000.0,-600000.0,-1700000.0,-2400000.0
2025-06-30,240300000.0,240300000.0,94200000.0,-1700000.0,-2000000.0,5400000.0,-2700000.0,-2700000.0,-0.04,-0.04,879700000.0,239800000.0,396100000.0,199800000.0,,,6200000.0,483600000.0,40000000.0,420800000.0,1400000.0,-2400000.0,1200000.0,-1000000.0,-2400000.0
2025-12-31,227976000.0,227976000.0,81587000.0,-17123000.0,-143298000.0,-7459000.0,-120040000.0,-120040000.0,,,716374000.0,216298000.0,354103000.0,183412000.0,148496000.0,82030000.0,14454000.0,362271000.0,32886000.0,301222000.0,17658000.0,-2515000.0,-10500000.0,14985000.0,-2673000.0
2026-03-31,225700000.0,225700000.0,89100000.0,-2700000.0,-2600000.0,4500000.0,-5000000.0,-5000000.0,-0.08,-0.08,720000000.0,224300000.0,359500000.0,177400000.0,,,11500000.0,360500000.0,46900000.0,296200000.0,-6200000.0,500000.0,2700000.0,-7500000.0,-1300000.0
