,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,73456251.61,32503332.78,29710897.03,4177203.82,22776389.16,15429298.76,7347090.4,43855774.39,28326128.96,30351423.15
