,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,351249000.0,351249000.0,53310000.0,170000.0,-174000.0,17397000.0,-6591000.0,-6591000.0,-1.02,-1.02,816407000.0,388896000.0,628620000.0,323772000.0,194456000.0,,50235000.0,184346000.0,65124000.0,145995000.0,-41396000.0,-7338000.0,9547000.0,-51465000.0,-10069000.0
2025-06-30,356136000.0,356136000.0,55708000.0,2185000.0,1013000.0,18471000.0,-2184000.0,-2184000.0,,,843523000.0,415671000.0,662139000.0,329407000.0,190871000.0,,44878000.0,178123000.0,86264000.0,139011000.0,-1480000.0,-11635000.0,7811000.0,-8783000.0,-7303000.0
2025-09-30,374599000.0,374599000.0,74314000.0,21890000.0,20777000.0,40203000.0,11997000.0,11997000.0,,,851446000.0,427047000.0,657053000.0,328684000.0,187648000.0,,45173000.0,191135000.0,98363000.0,151008000.0,28372000.0,-7919000.0,-20092000.0,21393000.0,-6979000.0
2025-12-31,381674000.0,381674000.0,242906000.0,23826000.0,27572000.0,46127000.0,11811000.0,11811000.0,,,848295000.0,412644000.0,655595000.0,327374000.0,331136000.0,58145000.0,84574000.0,189693000.0,85270000.0,154273000.0,101422000.0,-21326000.0,-40652000.0,82005000.0,-19417000.0
2026-03-31,398091000.0,398091000.0,64377000.0,9646000.0,9129000.0,26966000.0,2485000.0,2485000.0,0.39,0.39,892784000.0,442464000.0,696446000.0,348111000.0,198170000.0,,54571000.0,193264000.0,94353000.0,156719000.0,-43883000.0,-9216000.0,23019000.0,-53428000.0,-9545000.0
