,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2025-02-28,520054000.0,520054000.0,126750000.0,15118000.0,17213000.0,84401000.0,-18013000.0,-18013000.0,-0.52,-0.52,4840721000.0,1160414000.0,3300754000.0,1908778000.0,2162020000.0,,150786000.0,1512632000.0,-748364000.0,728416000.0,-27784000.0,-474878000.0,454297000.0,-508274000.0,-480490000.0,-350000000.0,836000000.0
2025-05-31,600655000.0,600655000.0,157830000.0,50668000.0,52354000.0,119407000.0,17023000.0,17023000.0,0.49,0.49,4755362000.0,1137549000.0,3289364000.0,1129510000.0,2206422000.0,,177452000.0,1440013000.0,8039000.0,748329000.0,62026000.0,-54435000.0,15780000.0,359920000.0,,-35000000.0,51000000.0
2025-11-30,639494000.0,639494000.0,1779000.0,-143959000.0,-310278000.0,11012000.0,-306625000.0,-306625000.0,,,4493129000.0,1102686000.0,3386037000.0,1360701000.0,2172915000.0,1892377000.0,176213000.0,1081234000.0,-258015000.0,907049000.0,89735000.0,-67414000.0,14842000.0,31825000.0,-57910000.0,-672509000.0,681484000.0
