,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,14446564.92
2025-03-31,22588000.0,22588000.0,4690000.0,1275000.0,1377000.0,1987000.0,464000.0,464000.0,0.08,0.08,173372000.0,148709000.0,53574000.0,45677000.0,3077000.0,13762000.0,92649000.0,103032000.0,,-5071000.0,-61000.0,-836000.0,-5236000.0,-165000.0,-517000.0,0.0
2025-06-30,27201000.0,27201000.0,7377000.0,1675000.0,1794000.0,2438000.0,-398000.0,-398000.0,-0.07,-0.07,160652000.0,137334000.0,47299000.0,39525000.0,2842000.0,16024000.0,88900000.0,97809000.0,69516000.0,10967000.0,-29000.0,-6259000.0,10818000.0,-149000.0,-4611000.0,
2025-09-30,20842000.0,20842000.0,4408000.0,-530000.0,-384000.0,261000.0,-2065000.0,-2065000.0,-0.38,-0.38,151234000.0,128777000.0,39613000.0,32197000.0,2694000.0,17726000.0,86555000.0,96580000.0,,7586000.0,-222000.0,-2560000.0,7213000.0,-373000.0,-2173000.0,
2025-12-31,32035000.0,32035000.0,2216155.42,2164155.42,1651517.26,3189187.01,-2449601.69,-2449601.69,,,155339008.24,135373785.37,44833700.19,36534274.9,2329551.64,18708621.4,84707198.12,98839510.47,,1148423.92,-973653.5,-4949518.26,448285.49,-700138.43,-5881850.42,
2026-03-31,13984000.0,13984000.0,-127000.0,-396000.0,-245000.0,374000.0,-1778000.0,-1778000.0,-0.33,-0.33,154524000.0,134369000.0,42102000.0,35323000.0,2171000.0,19645000.0,84252000.0,99046000.0,,1408000.0,-201000.0,-1853000.0,1055000.0,-353000.0,-1630000.0,0.0
