,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-31,,,,,,,,,0.16,0.16,,,,,,,,,,,,,,,,
2025-06-30,80610000.0,80610000.0,39391000.0,18529000.0,18826000.0,23507000.0,11706000.0,11706000.0,0.19,0.19,438885000.0,233598000.0,212818000.0,76911000.0,48574000.0,112268000.0,224600000.0,156687000.0,138967000.0,15033000.0,-5400000.0,-13875000.0,9544000.0,-5489000.0,-1579000.0,
2025-09-30,75313000.0,75313000.0,34152000.0,15311000.0,15139000.0,19391000.0,8457000.0,8457000.0,0.14,0.13,452040000.0,244571000.0,218889000.0,83509000.0,46413000.0,120953000.0,231531000.0,161062000.0,147424000.0,17675000.0,-6974000.0,-2125000.0,10701000.0,-6974000.0,-4700000.0,
2025-12-31,87844000.0,87844000.0,45355000.0,25690000.0,27620000.0,32545000.0,18909000.0,18909000.0,,,457926000.0,247954000.0,204505000.0,71779000.0,44805000.0,128688000.0,251767000.0,176175000.0,166334000.0,18745000.0,-8698000.0,-2088000.0,10047000.0,-8698000.0,-2599000.0,
2026-03-31,72946000.0,72946000.0,36014000.0,15973000.0,16679000.0,20670000.0,10372000.0,10372000.0,0.17,0.17,476529000.0,255445000.0,206884000.0,74860000.0,43265000.0,123780000.0,268381000.0,180585000.0,176706000.0,5175000.0,-8562000.0,-2287000.0,-428000.0,-5603000.0,-1582000.0,
2026-06-30,76399000.0,76399000.0,36722000.0,17441000.0,18019000.0,22015000.0,11996000.0,11996000.0,0.19,0.19,474151000.0,250350000.0,203517000.0,71919000.0,41038000.0,110215000.0,269293000.0,178431000.0,174936000.0,7638000.0,-5145000.0,-16508000.0,3397000.0,-4241000.0,-1583000.0,
