,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,17554000.0,,,,,,,,,,-42320000.0,3318000.0
2025-03-31,,,,,,,,,-0.05,-0.05,,,,,,7421000.0,,,,,,,,,,,
2025-06-30,149848000.0,149848000.0,65566000.0,4207000.0,4207000.0,10527000.0,1700000.0,1700000.0,,,424657000.0,201233000.0,308717000.0,161846000.0,129497000.0,,15431000.0,112230000.0,39387000.0,87457000.0,2554000.0,-2230000.0,-4478000.0,295000.0,-2259000.0,,
2025-09-30,140141000.0,140141000.0,61727000.0,3014000.0,3014000.0,9558000.0,600000.0,600000.0,,,418736000.0,197142000.0,301920000.0,157574000.0,128772000.0,,7940000.0,113070000.0,39568000.0,88056000.0,-72000.0,-1556000.0,-5881000.0,-1746000.0,-1674000.0,-3896000.0,4166000.0
2025-12-31,196271000.0,196271000.0,86087000.0,3379000.0,15686000.0,22358000.0,8680000.0,8680000.0,,,421133000.0,197591000.0,295540000.0,152700000.0,163933000.0,11733000.0,23326000.0,122096000.0,44891000.0,96737000.0,56245000.0,-1685000.0,-39190000.0,54455000.0,-1790000.0,-37746000.0,4119000.0
2026-03-31,133145000.0,133145000.0,59879000.0,1550000.0,1550000.0,7761000.0,35000.0,35000.0,0.0,0.0,401352000.0,180026000.0,275879000.0,135799000.0,128282000.0,,10878000.0,122017000.0,44227000.0,96753000.0,-14385000.0,-732000.0,2676000.0,-15127000.0,-742000.0,,
2026-06-30,141670000.0,141670000.0,64271000.0,3337000.0,3337000.0,9662000.0,983000.0,983000.0,,,396404000.0,180593000.0,281953000.0,146473000.0,127064000.0,,8615000.0,111809000.0,34120000.0,86467000.0,4113000.0,-799000.0,-5590000.0,3304000.0,-809000.0,,
