,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,0.23,0.23,,,,,,,,,,,,,,,,,
2025-03-31,4881454000.0,4881454000.0,1183978000.0,381728000.0,346368000.0,740731000.0,151221000.0,151221000.0,0.52,0.52,32735034000.0,7957673000.0,17230395000.0,5446865000.0,10820628000.0,5763506000.0,1071288000.0,14372267000.0,2510808000.0,11473412000.0,162824000.0,-108241000.0,,17064000.0,-145760000.0,-185218000.0,106209000.0
2025-06-30,4791713000.0,4791713000.0,1214361000.0,394401000.0,447135000.0,822370000.0,225270000.0,225270000.0,0.77,0.77,31291184000.0,8135761000.0,16964359000.0,5660563000.0,11024548000.0,5625485000.0,1715080000.0,13270911000.0,2475198000.0,11293381000.0,774930000.0,-142054000.0,,620547000.0,-154383000.0,-555081000.0,1102254000.0
2025-09-30,4884850000.0,4884850000.0,1242218000.0,501719000.0,495664000.0,852921000.0,274797000.0,274797000.0,,,30887005000.0,7824401000.0,16978599000.0,5759418000.0,10472665000.0,5610199000.0,1255948000.0,12948800000.0,2064983000.0,11844593000.0,741559000.0,-54005000.0,,549345000.0,-192214000.0,-676964000.0,72676000.0
2025-12-31,5069585000.0,5069585000.0,1388372000.0,548977000.0,607480000.0,981034000.0,327078000.0,327078000.0,1.14,1.14,31002333000.0,7898400000.0,16719524000.0,6245103000.0,10795605000.0,5722378000.0,1582518000.0,13309832000.0,1653297000.0,12207913000.0,1001686000.0,-418230000.0,,578674000.0,-423012000.0,-212165000.0,497871000.0
2026-03-31,4612147000.0,4612147000.0,1179492000.0,375555000.0,300816000.0,763758000.0,117529000.0,117529000.0,0.43,0.43,31467593000.0,8107953000.0,17262895000.0,6729520000.0,11029407000.0,6297866000.0,1239145000.0,13241813000.0,1378433000.0,12301614000.0,226887000.0,-169479000.0,-436086000.0,36821000.0,-190066000.0,-189234000.0,172930000.0
