,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,228822000.0,76560000.0,194424000.0,70483000.0,177181000.0,169791000.0,4599000.0,34368000.0,6077000.0,7801000.0
2025-06-30,234259000.0,73975000.0,196415000.0,74721000.0,176470000.0,171635000.0,2795000.0,37814000.0,-746000.0,11355000.0
2025-12-31,234416000.0,80403000.0,197525000.0,74199000.0,179424000.0,173301000.0,4594000.0,36861000.0,6204000.0,9915000.0
