,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-31,,,,,,,,,0.43,0.43,,,,,,,,,,,,,,,,0.0
2025-06-30,170045000.0,170045000.0,93954000.0,26396000.0,28370000.0,34708000.0,19694000.0,19694000.0,0.98,0.98,417032000.0,241429000.0,189970000.0,117892000.0,19899000.0,101584000.0,227137000.0,123537000.0,130933000.0,19066000.0,-19832000.0,-7815000.0,-101000.0,-19167000.0,-768000.0,0.0
2025-09-30,201974000.0,201974000.0,112131000.0,38195000.0,41875000.0,48522000.0,29037000.0,29037000.0,1.45,1.45,466245000.0,276722000.0,210595000.0,124481000.0,18955000.0,123897000.0,256214000.0,152241000.0,160010000.0,37692000.0,-13627000.0,-1752000.0,29160000.0,-8532000.0,-769000.0,0.0
2025-12-31,199268000.0,199268000.0,108591000.0,37740000.0,46691000.0,54811000.0,29215000.0,29215000.0,,,575938000.0,373011000.0,290686000.0,202391000.0,17795000.0,266038000.0,285858000.0,170620000.0,189654000.0,170374000.0,-22714000.0,-5519000.0,154563000.0,-15811000.0,-2231000.0,0.0
2026-03-31,139167000.0,139167000.0,87533000.0,19990000.0,23343000.0,31040000.0,16132000.0,16132000.0,0.81,0.81,576423000.0,359511000.0,275905000.0,180082000.0,16405000.0,236260000.0,301563000.0,179429000.0,205359000.0,-13638000.0,-14428000.0,-1710000.0,-28361000.0,-14723000.0,-545000.0,
2026-06-30,198144000.0,198144000.0,119745000.0,40015000.0,49965000.0,57925000.0,33817000.0,33817000.0,1.69,1.69,624153000.0,386604000.0,310710000.0,197129000.0,15545000.0,204068000.0,314249000.0,189475000.0,218045000.0,15317000.0,-23713000.0,-23796000.0,1393000.0,-13924000.0,-552000.0,
