,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,29566000000.0,29566000000.0,18557000000.0,6806000000.0,7536000000.0,13549000000.0,2845000000.0,2845000000.0,0.58,0.58,304980000000.0,47820000000.0,207204000000.0,38844000000.0,148551000000.0,93247000000.0,17008000000.0,64079000000.0,8976000000.0,-2874000000.0,11172000000.0,-5341000000.0,3095000000.0,6692000000.0,-4480000000.0
2025-06-30,28500000000.0,28500000000.0,17860000000.0,6770000000.0,6992000000.0,12756000000.0,2615000000.0,2615000000.0,0.54,0.54,281511000000.0,41382000000.0,191777000000.0,36826000000.0,136949000000.0,90955000000.0,10441000000.0,58908000000.0,4556000000.0,-4740000000.0,9767000000.0,-3484000000.0,-11999000000.0,5043000000.0,-4724000000.0
2025-09-30,28754000000.0,28754000000.0,17952000000.0,6817000000.0,6166000000.0,12084000000.0,2427000000.0,2427000000.0,0.5,0.5,287205000000.0,38465000000.0,195564000000.0,38425000000.0,138522000000.0,96249000000.0,5745000000.0,60951000000.0,40000000.0,-2987000000.0,10728000000.0,-10349000000.0,-5123000000.0,5347000000.0,-5381000000.0
2025-12-31,31523000000.0,31523000000.0,17910000000.0,5800000000.0,5353000000.0,11597000000.0,1723000000.0,1723000000.0,0.36,0.36,289769000000.0,41177000000.0,197537000000.0,36848000000.0,140462000000.0,96697000000.0,7381000000.0,62171000000.0,4329000000.0,-1637000000.0,8961000000.0,-4620000000.0,-2266000000.0,4291000000.0,-4670000000.0
2026-03-31,29673000000.0,29673000000.0,18416000000.0,5937000000.0,5863000000.0,12299000000.0,2043000000.0,2043000000.0,0.42,0.42,293500000000.0,42736000000.0,201472000000.0,36216000000.0,142769000000.0,97715000000.0,8887000000.0,63288000000.0,6520000000.0,368000000.0,10875000000.0,-3759000000.0,-6160000000.0,6945000000.0,-3930000000.0
