,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,23977000.0,,,,,,,,,,-13810000.0,-7019000.0
2025-03-31,121712000.0,121712000.0,54375000.0,4099000.0,4027000.0,8092000.0,2017000.0,2017000.0,0.19,0.19,438732000.0,262513000.0,167866000.0,116495000.0,70210000.0,22206000.0,31113000.0,265117000.0,146018000.0,194787000.0,5572000.0,-2271000.0,-4929000.0,4099000.0,-1473000.0,-3889000.0,0.0
2025-06-30,115530000.0,115530000.0,52210000.0,4204000.0,4105000.0,8210000.0,2520000.0,2520000.0,0.24,0.24,444695000.0,269833000.0,175827000.0,123441000.0,15884000.0,,43161000.0,263182000.0,146392000.0,194848000.0,3917000.0,-4785000.0,13196000.0,714000.0,-3203000.0,,11199000.0
2025-09-30,127503000.0,127503000.0,61908000.0,7027000.0,6964000.0,11623000.0,3790000.0,3790000.0,0.37,0.37,450141000.0,271671000.0,178239000.0,127059000.0,17638000.0,,32231000.0,266551000.0,144612000.0,198490000.0,13139000.0,-14240000.0,-9517000.0,9426000.0,-3713000.0,,-6868000.0
2025-12-31,130227000.0,130227000.0,55702000.0,7471000.0,615000.0,6071000.0,1601000.0,1601000.0,,,447350000.0,280273000.0,173591000.0,131231000.0,96841000.0,45023000.0,35093000.0,268634000.0,149042000.0,,-16320000.0,2332000.0,17533000.0,-19726000.0,-3406000.0,,36215000.0
2026-03-31,121029000.0,121029000.0,54157000.0,4636000.0,4816000.0,9455000.0,2757000.0,2757000.0,0.27,0.27,455008000.0,282229000.0,178974000.0,132645000.0,21085000.0,,33460000.0,270844000.0,149584000.0,201709000.0,17759000.0,-3938000.0,-16372000.0,13696000.0,-4063000.0,-14967000.0,
