,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,4578576.9,1776987.83,4191996.99,2749986.12,2066344.63,1952451.5,113893.13,308704.84,-972998.29,-3033399.07
