,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,353740350.0,84340070.0,128747640.0,4500340.0,76395170.0,17887400.0,58507770.0,224992710.0,79839730.0,-29793970.0
2025-12-31,665017430.0,152296800.0,351449650.0,9597640.0,250513390.0,143775600.0,106737790.0,313567780.0,142699160.0,-59701180.0
