,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,345843000.0,345843000.0,78014000.0,7786000.0,7814000.0,22442000.0,1893000.0,1893000.0,0.05,0.05,1011397000.0,455057000.0,545416000.0,302148000.0,181874000.0,110351000.0,59128000.0,425124000.0,152909000.0,287638000.0,-8070000.0,-9665000.0,16135000.0,-19398000.0,-11328000.0
2025-06-30,307285000.0,307285000.0,75019000.0,3195000.0,3224000.0,17873000.0,-1632000.0,-1632000.0,-0.04,-0.04,971962000.0,420531000.0,522029000.0,283979000.0,157262000.0,95916000.0,61346000.0,411393000.0,136552000.0,282377000.0,32655000.0,-9869000.0,-17921000.0,22781000.0,-9874000.0
2025-09-30,310554000.0,310554000.0,76322000.0,5686000.0,5629000.0,20463000.0,-662000.0,-662000.0,-0.02,-0.02,983640000.0,426150000.0,531543000.0,300056000.0,160907000.0,95633000.0,65274000.0,412920000.0,126094000.0,282133000.0,24317000.0,-20521000.0,133000.0,3751000.0,-20566000.0
2025-12-31,278504000.0,278504000.0,80389000.0,9418000.0,-30113000.0,-16879000.0,-38404000.0,-38404000.0,,,916189000.0,398885000.0,500108000.0,304524000.0,183092000.0,71650000.0,70964000.0,375641000.0,94361000.0,239913000.0,43235000.0,-16672000.0,-21914000.0,25542000.0,-17693000.0
2026-03-31,300150000.0,300150000.0,76528000.0,9621000.0,9608000.0,22005000.0,3895000.0,3895000.0,0.1,0.1,943439000.0,419815000.0,515475000.0,320803000.0,136063000.0,60657000.0,75406000.0,384904000.0,99012000.0,248688000.0,24930000.0,-11991000.0,-8911000.0,12928000.0,-12002000.0
