,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,66020000.0,66020000.0,49442000.0,16107000.0,16107000.0,18717000.0,10503000.0,10503000.0,0.6286,0.6286,215223000.0,102545000.0,111607000.0,75227000.0,23586000.0,,47170000.0,96190000.0,27318000.0,52660000.0,16111000.0,-2356000.0,-9297000.0,13719000.0,-2392000.0,,4544000.0
2025-06-30,54848000.0,54848000.0,43878000.0,10655000.0,10655000.0,13299000.0,7187000.0,7187000.0,0.4298,0.4298,192582000.0,78954000.0,106179000.0,77610000.0,33430000.0,,27368000.0,80002000.0,1344000.0,29100000.0,-1418000.0,-2251000.0,-16050000.0,-3779000.0,-2361000.0,,9950000.0
2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,61483000.0,61483000.0,46179000.0,11650000.0,10664000.0,14117000.0,7797000.0,7797000.0,,,201164000.0,76072000.0,116408000.0,75771000.0,49415000.0,20022000.0,15760000.0,78666000.0,301000.0,43411000.0,-42000.0,-4567000.0,-3584000.0,-3688000.0,-3646000.0,,5306000.0
2026-03-31,71557000.0,71557000.0,51565000.0,18318000.0,18318000.0,21529000.0,11918000.0,11918000.0,0.7293,0.7293,194834000.0,72523000.0,105877000.0,82348000.0,30794000.0,13215000.0,6660000.0,82209000.0,-9825000.0,55329000.0,19130000.0,-2682000.0,-25620000.0,16853000.0,-2277000.0,-15835000.0,
2026-06-30,59192000.0,59192000.0,43525000.0,9825000.0,9825000.0,12876000.0,6247000.0,6247000.0,0.3809,0.3809,197888000.0,76225000.0,121643000.0,83189000.0,57453000.0,30143000.0,16127000.0,70259000.0,-6964000.0,29040000.0,6402000.0,-1676000.0,4789000.0,4759000.0,-1643000.0,,
