,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,29390000.0,29390000.0,15926000.0,3747000.0,-3147000.0,4875000.0,-5101000.0,-5101000.0,,,98317000.0,35249000.0,108270000.0,67166000.0,69352000.0,54827000.0,4391000.0,-9953000.0,-31917000.0,-30395000.0,7894000.0,-3262000.0,-1564000.0,4315000.0,-3579000.0,-833000.0,25000.0
2025-03-31,30086000.0,30086000.0,17812000.0,2223000.0,2229000.0,4512000.0,611000.0,611000.0,0.14,0.14,97859000.0,35327000.0,107334000.0,67226000.0,67521000.0,56570000.0,1510000.0,-9475000.0,-31899000.0,-29784000.0,455000.0,-1667000.0,-1669000.0,-1238000.0,-1693000.0,-813000.0,0.0
2025-06-30,30849000.0,30849000.0,17173000.0,1155000.0,1237000.0,3947000.0,-608000.0,-608000.0,-0.14,-0.14,101459000.0,39618000.0,109360000.0,69257000.0,68563000.0,55492000.0,3486000.0,-7901000.0,-29639000.0,-30392000.0,1466000.0,-1371000.0,1881000.0,95000.0,-1371000.0,-372000.0,0.0
2025-09-30,29149000.0,29149000.0,16874000.0,1387000.0,1388000.0,4116000.0,-381000.0,-381000.0,-0.08,-0.08,98347000.0,37632000.0,106605000.0,66024000.0,66910000.0,57104000.0,708000.0,-9734000.0,-28392000.0,-30773000.0,-111000.0,-2558000.0,-110000.0,-2682000.0,-2571000.0,238000.0,0.0
