,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,14816000.0,,,,,,,,,,,0.0
2025-03-31,22086000.0,22086000.0,9874000.0,549000.0,530000.0,2535000.0,310000.0,310000.0,0.02,0.02,90238000.0,28389000.0,41706000.0,21507000.0,,13561000.0,48532000.0,6882000.0,-78276000.0,1784000.0,-703000.0,-518000.0,1081000.0,-703000.0,0.0,0.0
2025-06-30,22109000.0,22109000.0,9211000.0,603000.0,879000.0,2693000.0,514000.0,514000.0,0.02,0.02,87094000.0,25555000.0,38162000.0,21431000.0,14378000.0,10775000.0,48932000.0,4124000.0,-77762000.0,706000.0,-2927000.0,-522000.0,-350000.0,-1056000.0,,
2025-09-30,21799000.0,21799000.0,9773000.0,1014000.0,1033000.0,2784000.0,643000.0,643000.0,0.04,0.04,88108000.0,26028000.0,38637000.0,21618000.0,,11376000.0,49471000.0,4410000.0,-77119000.0,2364000.0,-1068000.0,-660000.0,1296000.0,-1068000.0,,
2025-12-31,23072000.0,23072000.0,14750000.0,1804000.0,1073000.0,2961000.0,872000.0,872000.0,,,87875000.0,27095000.0,37833000.0,21993000.0,14419000.0,12896000.0,50042000.0,5102000.0,-76606000.0,3561000.0,-1258000.0,-783000.0,2302000.0,-1259000.0,-250000.0,0.0
2026-03-31,21584000.0,21584000.0,8907000.0,-295000.0,-271000.0,1698000.0,-521000.0,-521000.0,-0.03,-0.03,86596000.0,26973000.0,36966000.0,21533000.0,,12934000.0,49630000.0,5440000.0,-77127000.0,1600000.0,-807000.0,-767000.0,793000.0,-807000.0,-250000.0,0.0
