,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,114100000.0,,,,-324300000.0,,,,,,,
2025-03-31,717300000.0,717300000.0,167300000.0,-9400000.0,-7600000.0,9200000.0,-10800000.0,-10800000.0,-0.537169,-0.537169,1021697000.0,514560000.0,528027000.0,286085000.0,246821000.0,,104020000.0,473872000.0,228475000.0,,36800000.0,-19400000.0,-10400000.0,16400000.0,-20400000.0,-400000.0,0.0
2025-06-30,709189000.0,709189000.0,168747000.0,-725000.0,14883000.0,32126000.0,9354000.0,9354000.0,,,1242049000.0,665481000.0,713505000.0,389696000.0,384878000.0,,94792000.0,508700000.0,275785000.0,-330089000.0,33101000.0,-178036000.0,134644000.0,-3713000.0,-36814000.0,-157712000.0,296533000.0
2025-09-30,719234000.0,719234000.0,158898000.0,-2132000.0,-804000.0,16390000.0,-7242000.0,-7242000.0,,,1219852000.0,635784000.0,697836000.0,378319000.0,392400000.0,,150372000.0,502295000.0,257465000.0,,-20211000.0,76432000.0,-5286000.0,-45019000.0,-24808000.0,-407000.0,-181000.0
2025-12-31,795191000.0,795191000.0,168169000.0,-17529000.0,-34253000.0,-16120000.0,-28995000.0,-28995000.0,,,1214300000.0,619400000.0,735100000.0,400000000.0,415600000.0,246100000.0,92100000.0,459200000.0,219400000.0,-358200000.0,-18819000.0,-25686000.0,-7719000.0,-55464000.0,-36645000.0,-175000.0,-52000.0
2026-03-31,849500000.0,849500000.0,178000000.0,-3700000.0,-2600000.0,14400000.0,-10500000.0,-10500000.0,-0.522088,-0.522088,1178400000.0,579300000.0,710100000.0,375100000.0,354800000.0,,92600000.0,450200000.0,204200000.0,,22500000.0,49000000.0,-71100000.0,1800000.0,-20700000.0,-64900000.0,0.0
