,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,50457681.14,20365356.3,50457681.14,37251445.77,934627.58,1039811.32,0.0,-16886089.47,-37655508.86
