,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,112000000.0,,,,,,,,,,
2025-03-31,,,,,,,,,0.59,0.59,,,,,,,,,,,,,,,
2025-06-30,880000000.0,880000000.0,309000000.0,108000000.0,104000000.0,130000000.0,67000000.0,67000000.0,,,2601000000.0,1322000000.0,785000000.0,660000000.0,193000000.0,8000000.0,134000000.0,1813000000.0,662000000.0,144000000.0,78000000.0,-23000000.0,-115000000.0,78000000.0,
2025-09-30,896000000.0,896000000.0,315000000.0,105000000.0,109000000.0,132000000.0,84000000.0,84000000.0,,,2643000000.0,1361000000.0,747000000.0,621000000.0,,,142000000.0,1893000000.0,740000000.0,228000000.0,119000000.0,-19000000.0,-91000000.0,68000000.0,
2025-12-31,863000000.0,863000000.0,304000000.0,117000000.0,122000000.0,146000000.0,78000000.0,78000000.0,,,2703000000.0,1381000000.0,724000000.0,594000000.0,,,223000000.0,1976000000.0,787000000.0,306000000.0,174000000.0,-43000000.0,-29000000.0,133000000.0,-41000000.0
2026-03-31,934000000.0,934000000.0,328000000.0,124000000.0,124000000.0,149000000.0,89000000.0,89000000.0,0.68,0.68,2915000000.0,1580000000.0,827000000.0,699000000.0,,,337000000.0,2085000000.0,881000000.0,89000000.0,70000000.0,-16000000.0,35000000.0,70000000.0,
2026-06-30,1069000000.0,1069000000.0,370000000.0,139000000.0,139000000.0,164000000.0,89000000.0,89000000.0,,,3034000000.0,1664000000.0,983000000.0,849000000.0,177000000.0,,190000000.0,2048000000.0,815000000.0,178000000.0,26000000.0,-49000000.0,-127000000.0,26000000.0,
