,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,354517000.0,,,,,,,,,,0.0,0.0
2025-03-31,,,,,,,,,0.01,0.01,,,,,,,,,,,,,,,,0.0,0.0
2025-06-30,347533000.0,347533000.0,79822000.0,34911000.0,33972000.0,53437000.0,30364000.0,30364000.0,,,1624045000.0,915985000.0,1210220000.0,482060000.0,533248000.0,419634000.0,95017000.0,409254000.0,433925000.0,123959000.0,48702000.0,-29161000.0,-49905000.0,42929000.0,-5773000.0,0.0,0.0
2025-09-30,307587000.0,307587000.0,76532000.0,36273000.0,37200000.0,57024000.0,24086000.0,24086000.0,,,1655737000.0,961221000.0,1219214000.0,466462000.0,534331000.0,,107833000.0,431745000.0,494759000.0,148042000.0,25378000.0,-4531000.0,-6944000.0,20101000.0,-5277000.0,0.0,0.0
2025-12-31,438433000.0,438433000.0,116207000.0,75966000.0,67265000.0,88452000.0,45230000.0,45230000.0,,,1707497000.0,1004470000.0,1217480000.0,507792000.0,535172000.0,364594000.0,152078000.0,484749000.0,496678000.0,193275000.0,71226000.0,-22459000.0,-8703000.0,48541000.0,-22685000.0,0.0,0.0
2026-03-31,283614000.0,283614000.0,71554000.0,26638000.0,28919000.0,48485000.0,15346000.0,15346000.0,0.15,0.15,1763426000.0,1071000000.0,1251289000.0,546220000.0,532247000.0,,152904000.0,506803000.0,524780000.0,208702000.0,12618000.0,-4245000.0,-7751000.0,7552000.0,-5066000.0,,
2026-06-30,353589000.0,353589000.0,86665000.0,31363000.0,32886000.0,52517000.0,14482000.0,14482000.0,,,1733947000.0,1041997000.0,1260017000.0,509276000.0,533307000.0,377775000.0,136548000.0,468231000.0,532721000.0,165101000.0,58628000.0,-9547000.0,-65595000.0,46597000.0,-12031000.0,,
