,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,,,,,,,,,0.35,0.35,,,,,,,,,,,,,,,,,
2025-06-30,147396000.0,147396000.0,86469000.0,82227000.0,168695000.0,170224000.0,110358000.0,100054000.0,0.57,0.57,11295333000.0,2104839000.0,5739214000.0,560346000.0,4301266000.0,2919971000.0,1381295000.0,5017175000.0,1544493000.0,3605991000.0,69325000.0,-80555000.0,-175449000.0,69049000.0,-276000.0,-180554000.0,23422000.0
2025-09-30,152791000.0,152791000.0,86467000.0,82331000.0,80235000.0,81769000.0,172902000.0,162486000.0,0.92,0.92,11236353000.0,1999381000.0,5511178000.0,1022923000.0,4254785000.0,2999481000.0,1255304000.0,5157449000.0,976458000.0,3768477000.0,68499000.0,-118817000.0,-75009000.0,67632000.0,-867000.0,-82572000.0,32008000.0
2025-12-31,108861000.0,108861000.0,46766000.0,83196000.0,185766000.0,187793000.0,156520000.0,146016000.0,,,11503423000.0,2052795000.0,5565836000.0,945705000.0,4527329000.0,2877138000.0,1531767000.0,5302416000.0,1107090000.0,3913314000.0,74193000.0,28584000.0,171127000.0,73258000.0,-935000.0,-2651000.0,153839000.0
2026-03-31,108556000.0,108556000.0,42995000.0,83490000.0,71645000.0,73223000.0,39402000.0,29740000.0,0.17,0.17,11565754000.0,2062312000.0,5639009000.0,1554914000.0,4450494000.0,2944465000.0,1506029000.0,5301826000.0,507398000.0,3943054000.0,71517000.0,-27107000.0,-70270000.0,70878000.0,-639000.0,-3005000.0,34610000.0
2026-06-30,155711000.0,155711000.0,90253000.0,84950000.0,127019000.0,130107000.0,69170000.0,56333000.0,0.32,0.32,11618210000.0,1855448000.0,5707818000.0,1603318000.0,4401262000.0,3122821000.0,1278441000.0,5281896000.0,252130000.0,4000712000.0,73181000.0,-194953000.0,-106962000.0,72505000.0,-676000.0,-52823000.0,0.0
