,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings
2024-12-31,12420400000.0,5196300000.0,9707900000.0,3732700000.0,5667400000.0,1408300000.0,3808700000.0,2592300000.0,1463600000.0,-10208500000.0
2025-06-30,10963300000.0,4121300000.0,8626800000.0,3685400000.0,4635700000.0,1398200000.0,2808100000.0,2195400000.0,435900000.0,-10720000000.0
2025-12-31,10210000000.0,3292700000.0,8416200000.0,3426600000.0,4625500000.0,2075000000.0,2112700000.0,1639600000.0,-133900000.0,-11373800000.0
