,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,98923000.0,67323000.0,,,,,,,,,,,
2025-03-31,136981000.0,136981000.0,57963000.0,5036000.0,5036000.0,11198000.0,1701000.0,1701000.0,0.54,0.54,444783000.0,204190000.0,279302000.0,167525000.0,,,12007000.0,165481000.0,36665000.0,122342000.0,-2890000.0,-5886000.0,4740000.0,-9668000.0,-6778000.0,-1061000.0,8925000.0
2025-06-30,136382000.0,136382000.0,55201000.0,7604000.0,7604000.0,15257000.0,3657000.0,3657000.0,1.17,1.17,439880000.0,199747000.0,279130000.0,171654000.0,,,13288000.0,160750000.0,28093000.0,120530000.0,22233000.0,-9005000.0,-6082000.0,14116000.0,-8117000.0,-2192000.0,4912000.0
2025-09-30,130069000.0,130069000.0,58222000.0,7893000.0,7893000.0,13466000.0,3300000.0,3300000.0,1.06,1.06,436539000.0,193856000.0,271950000.0,120972000.0,88381000.0,,10431000.0,164589000.0,72884000.0,123830000.0,5393000.0,-7598000.0,3238000.0,-3270000.0,-8663000.0,-9219000.0,15476000.0
2025-12-31,121253000.0,121253000.0,51811000.0,4912000.0,4989000.0,10520000.0,-655000.0,-655000.0,,,442166000.0,196294000.0,276278000.0,127960000.0,108010000.0,69063000.0,18304000.0,165888000.0,68334000.0,123176000.0,24171000.0,-9762000.0,-4070000.0,13525000.0,-10646000.0,-35092000.0,34263000.0
2026-03-31,125410000.0,125410000.0,55553000.0,2713000.0,2713000.0,8742000.0,295000.0,295000.0,0.09,0.09,443408000.0,199989000.0,275651000.0,130828000.0,,,16037000.0,167757000.0,69161000.0,123471000.0,4218000.0,-3684000.0,-5712000.0,512000.0,-3706000.0,-18561000.0,16239000.0
