,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,260049000.0,260049000.0,121238000.0,16353000.0,18983000.0,30834000.0,5435000.0,5435000.0,1.01,1.01,1175591000.0,745002000.0,408335000.0,284963000.0,60959000.0,308387000.0,547270000.0,460039000.0,114769000.0,-49965000.0,-19611000.0,-11489000.0,-64101000.0,-14136000.0,-7561000.0,7296000.0
2025-06-30,285497000.0,285497000.0,142415000.0,30102000.0,33005000.0,45658000.0,9283000.0,9283000.0,1.74,1.74,1225558000.0,761223000.0,428224000.0,281381000.0,61203000.0,268451000.0,562077000.0,479842000.0,132499000.0,19984000.0,-50014000.0,-9363000.0,-6804000.0,-26788000.0,-6748000.0,8154000.0
2025-09-30,316802000.0,316802000.0,162503000.0,47985000.0,52515000.0,65397000.0,19062000.0,19062000.0,3.58,3.58,1279482000.0,800144000.0,421024000.0,261303000.0,55795000.0,302013000.0,599126000.0,538841000.0,169547000.0,57511000.0,-43658000.0,19736000.0,46449000.0,-11062000.0,-5934000.0,1003000.0
2025-12-31,307660000.0,307660000.0,160804000.0,40670000.0,56659000.0,72271000.0,17000000.0,17000000.0,,,1420713000.0,896820000.0,472252000.0,324185000.0,57616000.0,509801000.0,660853000.0,572635000.0,233026000.0,217122000.0,-51672000.0,42213000.0,195798000.0,-21324000.0,402000.0,-6083000.0
2026-03-31,237491000.0,237491000.0,133637000.0,23306000.0,27709000.0,42220000.0,7718000.0,7718000.0,1.45,1.45,1464244000.0,951396000.0,455066000.0,299863000.0,58944000.0,488601000.0,698082000.0,651533000.0,285173000.0,-16966000.0,-64750000.0,60286000.0,-38507000.0,-21541000.0,-3784000.0,5398000.0
