,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,0.3,0.29,,,,,,,,,,,,,,,,
2025-03-31,5253000000.0,5253000000.0,962000000.0,1000000.0,32000000.0,201000000.0,-33000000.0,-33000000.0,-0.07,-0.07,10089000000.0,6511000000.0,9455000000.0,7028000000.0,2564000000.0,801000000.0,635000000.0,-517000000.0,-994000000.0,-1490000000.0,-37000000.0,-156000000.0,-1535000000.0,-45000000.0,0.0,25000000.0
2025-06-30,4803000000.0,4803000000.0,856000000.0,-56000000.0,-82000000.0,87000000.0,-114000000.0,-114000000.0,-0.24,-0.24,9942000000.0,6473000000.0,9423000000.0,7035000000.0,2579000000.0,904000000.0,520000000.0,-562000000.0,-1109000000.0,249000000.0,-23000000.0,-103000000.0,211000000.0,-38000000.0,-35000000.0,40000000.0
2025-09-30,5453000000.0,5453000000.0,1062000000.0,101000000.0,88000000.0,257000000.0,-31000000.0,-31000000.0,,,10188000000.0,6657000000.0,9703000000.0,7416000000.0,2536000000.0,1208000000.0,486000000.0,-759000000.0,-919000000.0,606000000.0,-39000000.0,-255000000.0,560000000.0,-46000000.0,-50000000.0,40000000.0
2025-12-31,7606000000.0,7606000000.0,1316000000.0,291000000.0,304000000.0,473000000.0,181000000.0,181000000.0,0.37,0.36,12897000000.0,9385000000.0,12228000000.0,9932000000.0,2572000000.0,2580000000.0,670000000.0,-547000000.0,-735000000.0,1582000000.0,-44000000.0,-166000000.0,1535000000.0,-47000000.0,0.0,0.0
2026-03-31,5466000000.0,5466000000.0,1015000000.0,-3000000.0,-13000000.0,160000000.0,-92000000.0,-92000000.0,-0.19,-0.19,10386000000.0,6893000000.0,9734000000.0,7429000000.0,2693000000.0,1097000000.0,653000000.0,-536000000.0,-752000000.0,-1401000000.0,-4000000.0,-99000000.0,-1434000000.0,-33000000.0,-10000000.0,55000000.0
