,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow
2024-12-31,,,,,,,,,0.52,0.52,,,,,,,,,,,,,,
2025-03-31,1637728000.0,1637728000.0,377599000.0,136583000.0,134045000.0,187789000.0,64200000.0,64200000.0,0.97,0.97,7161285000.0,2998903000.0,4560758000.0,2279484000.0,1796164000.0,,480747000.0,2243127000.0,719419000.0,1656498000.0,-59382000.0,-88100000.0,-131542000.0,-245830000.0
2025-06-30,1299209000.0,1299209000.0,271218000.0,36889000.0,44986000.0,98147000.0,23700000.0,23700000.0,0.36,0.36,6951021000.0,2756081000.0,4350332000.0,2086778000.0,1703116000.0,,408008000.0,2244675000.0,669303000.0,1680198000.0,132750000.0,-93204000.0,-107281000.0,319198000.0
2025-09-30,1106018000.0,1106018000.0,282007000.0,24425000.0,11534000.0,73232000.0,2071000.0,2071000.0,,,6634104000.0,2365044000.0,4018902000.0,1942030000.0,1656777000.0,974663000.0,518042000.0,2256312000.0,423014000.0,1682269000.0,377125000.0,-191008000.0,-72487000.0,-89279000.0
2025-12-31,1581139000.0,1581139000.0,281702000.0,21915000.0,68638000.0,122791000.0,19847000.0,19847000.0,0.3,0.3,6748269000.0,2311318000.0,4113576000.0,1884748000.0,1876214000.0,,305169000.0,2290440000.0,426570000.0,1701806000.0,-186690000.0,-202834000.0,176110000.0,-186690000.0
2026-03-31,1492967000.0,1492967000.0,379494000.0,114261000.0,136310000.0,192777000.0,28735000.0,28735000.0,0.44,0.44,7822502000.0,3210258000.0,5105565000.0,2647678000.0,1982505000.0,,359933000.0,2319540000.0,562580000.0,1644862000.0,197003000.0,-134425000.0,-8396000.0,-145966000.0
