,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,,,,,,,,,0.17,0.17,,,,,,,,,,83622000.0,,,,,,0.0,0.0
2025-06-30,122791000.0,122791000.0,19439000.0,2246000.0,2535000.0,9179000.0,686000.0,686000.0,0.14,0.14,322932000.0,158460000.0,215293000.0,104602000.0,113286000.0,26668000.0,46747000.0,107347000.0,53858000.0,,1005000.0,-1248000.0,-4609000.0,-249000.0,-1254000.0,3000.0,0.0
2025-09-30,123344000.0,123344000.0,59094000.0,2871000.0,5500000.0,14135000.0,3227000.0,3227000.0,,,330699000.0,173992000.0,221091000.0,113063000.0,110255000.0,6155000.0,67270000.0,109271000.0,60929000.0,87891000.0,28069000.0,-705000.0,-6839000.0,27296000.0,-773000.0,,
2025-12-31,125807000.0,125807000.0,22511000.0,5112000.0,5281000.0,11644000.0,2825000.0,2825000.0,0.59,0.59,367062000.0,213850000.0,255237000.0,101648000.0,155977000.0,14702000.0,107551000.0,111450000.0,112202000.0,,-1131000.0,-367000.0,42025000.0,-1539000.0,-408000.0,-7500000.0,56500000.0
2026-03-31,124585000.0,124585000.0,16368000.0,-1090000.0,-465000.0,6557000.0,-1304000.0,-1304000.0,-0.28,-0.28,397972000.0,203252000.0,298486000.0,137696000.0,166545000.0,57452000.0,74857000.0,98937000.0,65556000.0,83837000.0,-992000.0,-20681000.0,-10755000.0,-1301000.0,-309000.0,-5654000.0,10000000.0
2026-06-30,129233000.0,129233000.0,2602000.0,-19135000.0,-18822000.0,-10068000.0,-13825000.0,-13825000.0,-2.99,-2.99,385619000.0,184206000.0,301061000.0,137004000.0,166878000.0,60062000.0,62282000.0,84066000.0,47202000.0,,4970000.0,-1606000.0,-16394000.0,2883000.0,-2087000.0,9888000.0,0.0
