,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Net Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,300627000.0,300627000.0,99324000.0,45847000.0,46276000.0,54157000.0,27583000.0,27583000.0,0.25,0.25,4206999000.0,3609224000.0,3609046000.0,20938000.0,3054322000.0,2966173000.0,88149000.0,598173000.0,3588286000.0,342474000.0,69146000.0,-21918000.0,-2396000.0,69146000.0,
2025-06-30,228424000.0,228424000.0,61301000.0,9862000.0,11785000.0,19522000.0,1287000.0,1287000.0,0.01,0.01,4168803000.0,3569119000.0,3608247000.0,17026000.0,3145513000.0,3068344000.0,77169000.0,560783000.0,3552093000.0,305928000.0,-23100000.0,-7553000.0,-44200000.0,-32069000.0,-8969000.0
2025-09-30,244064000.0,244064000.0,70507000.0,21231000.0,23834000.0,31529000.0,15680000.0,15680000.0,0.14,0.14,4140153000.0,3526715000.0,3563211000.0,13668000.0,3100977000.0,3034479000.0,66498000.0,577157000.0,3513047000.0,321608000.0,-51349000.0,-17419000.0,-8123000.0,-51349000.0,
2025-12-31,299659000.0,299659000.0,106499000.0,19389000.0,11164000.0,18864000.0,11080000.0,11080000.0,,,4269416000.0,2201441000.0,3684023000.0,3255228000.0,3281842000.0,3146260000.0,78863000.0,585706000.0,-1053787000.0,327992000.0,15939000.0,-5583000.0,-4190000.0,-11335000.0,
2026-03-31,314798000.0,314798000.0,103715000.0,47192000.0,47005000.0,55045000.0,29842000.0,29842000.0,0.27,0.27,4351013000.0,3725624000.0,3735929000.0,21567000.0,3172145000.0,3105557000.0,66588000.0,615531000.0,3704057000.0,359957000.0,33361000.0,-28501000.0,-18270000.0,33361000.0,
