,Total Revenue,Operating Revenue,Gross Profit,Operating Income,EBIT,EBITDA,Net Income,Net Income Common Stockholders,Basic EPS,Diluted EPS,Total Assets,Current Assets,Total Liabilities Net Minority Interest,Current Liabilities,Total Debt,Cash And Cash Equivalents,Stockholders Equity,Working Capital,Retained Earnings,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Capital Expenditure,Repayment Of Debt,Issuance Of Debt
2024-12-31,,,,,,,,,-0.03,-0.03,,,,,,,,,,,,,,,-48000000.0,37000000.0
2025-03-31,771000000.0,771000000.0,238000000.0,56000000.0,59000000.0,79000000.0,47000000.0,47000000.0,,,2174000000.0,1135000000.0,1629000000.0,855000000.0,76000000.0,,545000000.0,280000000.0,5000000.0,179000000.0,-30000000.0,-91000000.0,141000000.0,-38000000.0,,
2025-06-30,466000000.0,466000000.0,301000000.0,1000000.0,3000000.0,22000000.0,-11000000.0,-11000000.0,-0.04,-0.04,2155000000.0,1130000000.0,1638000000.0,845000000.0,,,517000000.0,285000000.0,-11000000.0,-58000000.0,-10000000.0,18000000.0,-69000000.0,-11000000.0,,
2025-09-30,519000000.0,519000000.0,304000000.0,24000000.0,25000000.0,44000000.0,11000000.0,11000000.0,0.04,0.04,2181000000.0,1148000000.0,1648000000.0,863000000.0,99000000.0,,533000000.0,285000000.0,0.0,28000000.0,-24000000.0,-7000000.0,11000000.0,-17000000.0,,
2025-12-31,617000000.0,617000000.0,315000000.0,32000000.0,33000000.0,52000000.0,17000000.0,17000000.0,0.06,0.06,2152000000.0,1112000000.0,1589000000.0,788000000.0,,,563000000.0,324000000.0,17000000.0,-5000000.0,-12000000.0,14000000.0,-24000000.0,-19000000.0,,
2026-03-31,691000000.0,691000000.0,182000000.0,23000000.0,10000000.0,31000000.0,-2000000.0,-2000000.0,,,2086000000.0,1059000000.0,1518000000.0,764000000.0,95000000.0,70000000.0,568000000.0,295000000.0,15000000.0,71000000.0,-8000000.0,-34000000.0,53000000.0,-18000000.0,,
